ACC_X 0, ACC_Y 0, ACC_Z 0, ACC_X 1, ACC_Y 1, ACC_Z 1, ACC_X 2, ACC_Y 2, ACC_Z 2, Time[ms]
0.000000, 0.000000, 0.000000, -0.587420, 0.938505, 0.013672, 0.375011, -0.265145, 0.329111,  --- 6099.480469
0.000000, 0.000000, 0.000000, -0.587420, 0.938505, 0.013672, 0.375011, -0.265145, 0.329111,  --- 6100.480469
0.000000, 0.000000, 0.000000, -0.496597, 0.890164, 0.044435, -0.240242, -0.560075, 0.490249,  --- 6101.480957
0.000000, 0.000000, 0.000000, -0.496597, 0.890164, 0.044435, -0.240242, -0.560075, 0.490249,  --- 6102.480957
0.000000, 0.000000, 0.000000, -0.450697, 0.999054, 0.072268, -0.625507, -0.728538, 0.573259,  --- 6103.480957
0.000000, 0.000000, 0.000000, -0.450697, 0.999054, 0.072268, -0.625507, -0.728538, 0.573259,  --- 6104.481445
0.000000, 0.000000, 0.000000, -0.402844, 0.819361, 0.069826, -1.272499, -0.618183, 0.473647,  --- 6105.481445
0.000000, 0.000000, 0.000000, -0.402844, 0.819361, 0.069826, -1.272499, -0.618183, 0.473647,  --- 6106.481934
0.000000, 0.000000, 0.000000, -0.525895, 0.757835, 0.082034, -1.475630, -0.125004, 0.091311,  --- 6107.481934
0.000000, 0.000000, 0.000000, -0.525895, 0.757835, 0.082034, -1.475630, -0.125004, 0.091311,  --- 6108.482422
0.000000, 0.000000, 0.000000, -0.359386, 0.574236, 0.048830, -1.335001, 0.473159, -0.372570,  --- 6109.482422
0.000000, 0.000000, 0.000000, -0.359386, 0.574236, 0.048830, -1.335001, 0.473159, -0.372570,  --- 6110.482422
0.000000, 0.000000, 0.000000, -0.733421, 0.792504, 0.062990, -1.395062, 0.932645, -0.853541,  --- 6111.489746
0.000000, 0.000000, 0.000000, -0.733421, 0.792504, 0.062990, -1.395062, 0.932645, -0.853541,  --- 6112.539062
0.000000, 0.000000, 0.000000, -0.631367, 0.847194, 0.068361, -1.261268, 1.141148, -1.082552,  --- 6113.539551
0.000000, 0.000000, 0.000000, -0.631367, 0.847194, 0.068361, -1.261268, 1.141148, -1.082552,  --- 6114.539551
0.000000, 0.000000, 0.000000, -0.682149, 0.877468, 0.062014, -0.965849, 1.358439, -1.377483,  --- 6115.540039
0.000000, 0.000000, 0.000000, -0.682149, 0.877468, 0.062014, -0.965849, 1.358439, -1.377483,  --- 6116.540039
0.000000, 0.000000, 0.000000, -0.593280, 0.874050, 0.066408, -0.653340, 1.480513, -1.399945,  --- 6117.540527
0.000000, 0.000000, 0.000000, -0.593280, 0.874050, 0.066408, -0.653340, 1.480513, -1.399945,  --- 6118.540527
0.000000, 0.000000, 0.000000, -0.514176, 0.871608, 0.059572, -0.453139, 1.541062, -1.050813,  --- 6119.548828
0.000000, 0.000000, 0.000000, -0.514176, 0.871608, 0.059572, -0.453139, 1.541062, -1.050813,  --- 6120.549316
0.000000, 0.000000, 0.000000, -0.514176, 0.798852, 0.034669, -0.356944, 1.420941, -0.414075,  --- 6121.549805
0.000000, 0.000000, 0.000000, -0.514176, 0.798852, 0.034669, -0.356944, 1.420941, -0.414075,  --- 6122.562012
0.000000, 0.000000, 0.000000, -0.517594, 0.847682, 0.061525, -0.299814, 0.981475, 0.191412,  --- 6123.570312
0.000000, 0.000000, 0.000000, -0.517594, 0.847682, 0.061525, -0.299814, 0.981475, 0.191412,  --- 6124.570801
0.000000, 0.000000, 0.000000, -0.570818, 0.840846, 0.034669, -0.497085, 0.441908, 0.523942,  --- 6125.571289
0.000000, 0.000000, 0.000000, -0.570818, 0.840846, 0.034669, -0.497085, 0.441908, 0.523942,  --- 6126.571289
0.000000, 0.000000, 0.000000, -0.583514, 0.874538, 0.048830, -0.560564, 0.121586, 0.567400,  --- 6127.571289
0.000000, 0.000000, 0.000000, -0.583514, 0.874538, 0.048830, -0.560564, 0.121586, 0.567400,  --- 6128.571777
0.000000, 0.000000, 0.000000, -0.585467, 0.896511, 0.049318, -0.893582, -0.158208, 0.357433,  --- 6129.572266
0.000000, 0.000000, 0.000000, -0.585467, 0.896511, 0.049318, -0.893582, -0.158208, 0.357433,  --- 6130.572266
0.000000, 0.000000, 0.000000, -0.559587, 0.867214, 0.052248, -1.171910, -0.099124, 0.135746,  --- 6131.572754
0.000000, 0.000000, 0.000000, -0.559587, 0.867214, 0.052248, -1.171910, -0.099124, 0.135746,  --- 6132.572754
0.000000, 0.000000, 0.000000, -0.560564, 0.863796, 0.051759, -1.094760, 0.048341, -0.313486,  --- 6133.573242
0.000000, 0.000000, 0.000000, -0.560564, 0.863796, 0.051759, -1.094760, 0.048341, -0.313486,  --- 6134.573242
0.000000, 0.000000, 0.000000, -0.563982, 0.848658, 0.066408, -1.063020, 0.487808, -0.738304,  --- 6135.573730
0.000000, 0.000000, 0.000000, -0.563982, 0.848658, 0.066408, -1.063020, 0.487808, -0.738304,  --- 6136.573730
0.000000, 0.000000, 0.000000, -0.575213, 0.841822, 0.079104, -0.884792, 0.951201, -0.929716,  --- 6137.574219
0.000000, 0.000000, 0.000000, -0.587908, 0.851588, 0.079592, -0.692404, 1.226599, -0.916532,  --- 6138.574219
0.000000, 0.000000, 0.000000, -0.587908, 0.851588, 0.079592, -0.692404, 1.226599, -0.916532,  --- 6139.576172
0.000000, 0.000000, 0.000000, -0.584490, 0.836451, 0.078616, -0.594256, 1.272011, -0.670919,  --- 6140.584473
0.000000, 0.000000, 0.000000, -0.584490, 0.836451, 0.078616, -0.594256, 1.272011, -0.670919,  --- 6141.584961
0.000000, 0.000000, 0.000000, -0.580584, 0.830103, 0.064943, -0.509781, 1.182165, -0.340831,  --- 6142.585449
0.000000, 0.000000, 0.000000, -0.580584, 0.830103, 0.064943, -0.509781, 1.182165, -0.340831,  --- 6143.599609
0.000000, 0.000000, 0.000000, -0.563982, 0.822779, 0.041505, -0.552263, 0.852565, -0.057131,  --- 6144.600098
0.000000, 0.000000, 0.000000, -0.563982, 0.822779, 0.041505, -0.552263, 0.852565, -0.057131,  --- 6145.606934
0.000000, 0.000000, 0.000000, -0.551286, 0.832056, 0.062502, -0.647969, 0.426282, 0.091311,  --- 6146.607422
0.000000, 0.000000, 0.000000, -0.551286, 0.832056, 0.062502, -0.647969, 0.426282, 0.091311,  --- 6147.607910
0.000000, 0.000000, 0.000000, -0.535661, 0.843287, 0.046876, -0.744651, 0.148930, 0.122562,  --- 6148.607910
0.000000, 0.000000, 0.000000, -0.535661, 0.843287, 0.046876, -0.744651, 0.148930, 0.122562,  --- 6149.608398
0.000000, 0.000000, 0.000000, -0.536149, 0.887234, 0.092288, -0.822779, 0.071291, 0.038575,  --- 6150.608398
0.000000, 0.000000, 0.000000, -0.536149, 0.887234, 0.092288, -0.822779, 0.071291, 0.038575,  --- 6151.615723
0.000000, 0.000000, 0.000000, -0.529801, 0.885769, 0.107913, -0.867214, 0.191412, -0.116703,  --- 6152.616211
0.000000, 0.000000, 0.000000, -0.529801, 0.885769, 0.107913, -0.867214, 0.191412, -0.116703,  --- 6153.616211
0.000000, 0.000000, 0.000000, -0.552263, 0.878933, 0.150395, -0.847194, 0.490249, -0.301279,  --- 6154.616699
0.000000, 0.000000, 0.000000, -0.552263, 0.878933, 0.150395, -0.847194, 0.490249, -0.301279,  --- 6155.616699
0.000000, 0.000000, 0.000000, -0.557146, 0.877956, 0.182134, -0.763695, 0.815454, -0.458022,  --- 6156.617188
0.000000, 0.000000, 0.000000, -0.557146, 0.877956, 0.182134, -0.763695, 0.815454, -0.458022,  --- 6157.617676
0.000000, 0.000000, 0.000000, -0.562517, 0.841822, 0.208502, -0.688009, 0.953154, -0.588397,  --- 6158.617676
0.000000, 0.000000, 0.000000, -0.562517, 0.841822, 0.208502, -0.688009, 0.953154, -0.588397,  --- 6159.618164
0.000000, 0.000000, 0.000000, -0.576189, 0.839381, 0.229987, -0.646016, 0.913113, -0.606464,  --- 6160.618164
0.000000, 0.000000, 0.000000, -0.576189, 0.839381, 0.229987, -0.646016, 0.913113, -0.606464,  --- 6161.618652
0.000000, 0.000000, 0.000000, -0.570818, 0.820826, 0.220221, -0.659200, 0.749046, -0.527360,  --- 6162.619141
0.000000, 0.000000, 0.000000, -0.570818, 0.820826, 0.220221, -0.659200, 0.749046, -0.527360,  --- 6163.619141
0.000000, 0.000000, 0.000000, -0.575213, 0.779320, 0.218268, -0.722190, 0.563982, -0.305673,  --- 6164.619629
0.000000, 0.000000, 0.000000, -0.575213, 0.779320, 0.218268, -0.722190, 0.563982, -0.305673,  --- 6165.619629
0.000000, 0.000000, 0.000000, -0.545915, 0.834986, 0.204108, -0.763695, 0.455580, -0.034181,  --- 6166.620117
0.000000, 0.000000, 0.000000, -0.545915, 0.834986, 0.204108, -0.763695, 0.455580, -0.034181,  --- 6167.620117
0.000000, 0.000000, 0.000000, -0.580584, 0.825220, 0.191900, -0.796899, 0.467788, 0.114261,  --- 6168.620117
0.000000, 0.000000, 0.000000, -0.580584, 0.825220, 0.191900, -0.796899, 0.467788, 0.114261,  --- 6169.620605
0.000000, 0.000000, 0.000000, -0.532243, 0.820826, 0.179205, -0.793481, 0.535661, 0.076174,  --- 6170.620605
0.000000, 0.000000, 0.000000, -0.532243, 0.820826, 0.179205, -0.793481, 0.535661, 0.076174,  --- 6171.620605
0.000000, 0.000000, 0.000000, -0.578142, 0.855006, 0.114261, -0.777856, 0.593768, -0.154790,  --- 6172.621094
0.000000, 0.000000, 0.000000, -0.578142, 0.855006, 0.114261, -0.777856, 0.593768, -0.154790,  --- 6173.621094
0.000000, 0.000000, 0.000000, -0.562517, 0.835963, 0.100101, -0.737815, 0.634296, -0.464369,  --- 6174.621582
0.000000, 0.000000, 0.000000, -0.562517, 0.835963, 0.100101, -0.737815, 0.634296, -0.464369,  --- 6175.622070
0.000000, 0.000000, 0.000000, -0.549333, 0.835963, 0.056642, -0.709982, 0.653828, -0.655782,  --- 6176.635742
0.000000, 0.000000, 0.000000, -0.549333, 0.835963, 0.056642, -0.709982, 0.653828, -0.655782,  --- 6177.635742
0.000000, 0.000000, 0.000000, -0.539079, 0.812524, 0.042482, -0.704611, 0.683614, -0.650410,  --- 6178.636230
0.000000, 0.000000, 0.000000, -0.539079, 0.812524, 0.042482, -0.704611, 0.683614, -0.650410,  --- 6179.636719
0.000000, 0.000000, 0.000000, -0.548845, 0.847194, 0.053224, -0.698263, 0.723166, -0.419935,  --- 6180.636719
0.000000, 0.000000, 0.000000, -0.548845, 0.847194, 0.053224, -0.698263, 0.723166, -0.419935,  --- 6181.637207
0.000000, 0.000000, 0.000000, -0.546403, 0.819361, 0.051271, -0.705588, 0.705099, -0.120609,  --- 6182.637207
0.000000, 0.000000, 0.000000, -0.546403, 0.819361, 0.051271, -0.705588, 0.705099, -0.120609,  --- 6183.637695
0.000000, 0.000000, 0.000000, -0.561052, 0.809595, 0.053713, -0.738792, 0.618671, 0.063478,  --- 6184.637695
0.000000, 0.000000, 0.000000, -0.561052, 0.809595, 0.053713, -0.738792, 0.618671, 0.063478,  --- 6185.638184
0.000000, 0.000000, 0.000000, -0.560075, 0.812524, 0.071780, -0.772973, 0.504898, 0.047365,  --- 6186.638184
0.000000, 0.000000, 0.000000, -0.560075, 0.812524, 0.071780, -0.772973, 0.504898, 0.047365,  --- 6187.638672
0.000000, 0.000000, 0.000000, -0.561540, 0.801294, 0.087893, -0.798852, 0.433119, -0.137699,  --- 6188.638672
0.000000, 0.000000, 0.000000, -0.561540, 0.801294, 0.087893, -0.798852, 0.433119, -0.137699,  --- 6189.638672
0.000000, 0.000000, 0.000000, -0.553728, 0.803247, 0.107913, -0.792504, 0.495132, -0.372082,  --- 6190.639160
0.000000, 0.000000, 0.000000, -0.553728, 0.803247, 0.107913, -0.792504, 0.495132, -0.372082,  --- 6191.639648
0.000000, 0.000000, 0.000000, -0.549333, 0.832056, 0.126469, -0.775414, 0.648945, -0.518082,  --- 6192.639648
0.000000, 0.000000, 0.000000, -0.549333, 0.832056, 0.126469, -0.775414, 0.648945, -0.518082,  --- 6193.640137
0.000000, 0.000000, 0.000000, -0.551286, 0.813501, 0.142582, -0.726096, 0.833033, -0.539567,  --- 6194.652344
0.000000, 0.000000, 0.000000, -0.551286, 0.813501, 0.142582, -0.726096, 0.833033, -0.539567,  --- 6195.652832
0.000000, 0.000000, 0.000000, -0.535661, 0.829127, 0.136723, -0.696310, 0.911160, -0.417005,  --- 6196.653320
0.000000, 0.000000, 0.000000, -0.535661, 0.829127, 0.136723, -0.696310, 0.911160, -0.417005,  --- 6197.666992
0.000000, 0.000000, 0.000000, -0.546892, 0.832056, 0.147465, -0.675313, 0.832545, -0.281258,  --- 6198.667480
0.000000, 0.000000, 0.000000, -0.546892, 0.832056, 0.147465, -0.675313, 0.832545, -0.281258,  --- 6199.667480
0.000000, 0.000000, 0.000000, -0.547380, 0.825709, 0.154302, -0.698263, 0.629413, -0.161626,  --- 6200.667969
0.000000, 0.000000, 0.000000, -0.547380, 0.825709, 0.154302, -0.698263, 0.629413, -0.161626,  --- 6201.667969
0.000000, 0.000000, 0.000000, -0.549821, 0.840846, 0.179205, -0.725120, 0.417005, -0.095218,  --- 6202.667969
0.000000, 0.000000, 0.000000, -0.549821, 0.840846, 0.179205, -0.725120, 0.417005, -0.095218,  --- 6203.668457
0.000000, 0.000000, 0.000000, -0.553728, 0.852565, 0.188482, -0.748558, 0.321787, -0.093265,  --- 6204.668457
0.000000, 0.000000, 0.000000, -0.553728, 0.852565, 0.188482, -0.748558, 0.321787, -0.093265,  --- 6205.668945
0.000000, 0.000000, 0.000000, -0.549821, 0.864284, 0.177251, -0.759300, 0.361339, -0.157720,  --- 6206.668945
0.000000, 0.000000, 0.000000, -0.549821, 0.864284, 0.177251, -0.759300, 0.361339, -0.157720,  --- 6207.669434
0.000000, 0.000000, 0.000000, -0.550310, 0.842799, 0.183599, -0.752464, 0.537126, -0.236335,  --- 6208.669434
0.000000, 0.000000, 0.000000, -0.550310, 0.842799, 0.183599, -0.752464, 0.537126, -0.236335,  --- 6209.669922
0.000000, 0.000000, 0.000000, -0.564958, 0.854030, 0.188482, -0.739768, 0.716330, -0.368175,  --- 6210.669922
0.000000, 0.000000, 0.000000, -0.564958, 0.854030, 0.188482, -0.739768, 0.716330, -0.368175,  --- 6211.670410
0.000000, 0.000000, 0.000000, -0.547868, 0.857448, 0.178228, -0.715354, 0.821314, -0.447767,  --- 6212.670898
0.000000, 0.000000, 0.000000, -0.547868, 0.857448, 0.178228, -0.715354, 0.821314, -0.447767,  --- 6213.670898
0.000000, 0.000000, 0.000000, -0.554704, 0.841822, 0.185552, -0.731467, 0.806177, -0.442396,  --- 6214.671387
0.000000, 0.000000, 0.000000, -0.554704, 0.841822, 0.185552, -0.731467, 0.806177, -0.442396,  --- 6215.671387
0.000000, 0.000000, 0.000000, -0.551774, 0.851588, 0.163579, -0.739768, 0.710471, -0.350597,  --- 6216.671387
0.000000, 0.000000, 0.000000, -0.551774, 0.851588, 0.163579, -0.739768, 0.710471, -0.350597,  --- 6217.671875
0.000000, 0.000000, 0.000000, -0.528336, 0.851100, 0.140629, -0.766136, 0.587420, -0.215339,  --- 6218.671875
0.000000, 0.000000, 0.000000, -0.528336, 0.851100, 0.140629, -0.766136, 0.587420, -0.215339,  --- 6219.684570
0.000000, 0.000000, 0.000000, -0.544938, 0.825709, 0.102054, -0.779320, 0.495620, -0.104495,  --- 6220.685059
0.000000, 0.000000, 0.000000, -0.544938, 0.825709, 0.102054, -0.779320, 0.495620, -0.104495,  --- 6221.693848
0.000000, 0.000000, 0.000000, -0.565935, 0.864284, 0.140141, -0.783227, 0.482925, -0.064943,  --- 6222.694336
0.000000, 0.000000, 0.000000, -0.565935, 0.864284, 0.140141, -0.783227, 0.482925, -0.064943,  --- 6223.694336
0.000000, 0.000000, 0.000000, -0.549821, 0.835474, 0.090823, -0.766136, 0.553239, -0.135746,  --- 6224.694336
0.000000, 0.000000, 0.000000, -0.549821, 0.835474, 0.090823, -0.766136, 0.553239, -0.135746,  --- 6225.694824
0.000000, 0.000000, 0.000000, -0.552751, 0.859889, 0.087405, -0.754906, 0.639668, -0.269051,  --- 6226.694824
0.000000, 0.000000, 0.000000, -0.552751, 0.859889, 0.087405, -0.754906, 0.639668, -0.269051,  --- 6227.695312
0.000000, 0.000000, 0.000000, -0.542497, 0.856471, 0.076174, -0.752952, 0.699240, -0.399426,  --- 6228.695312
0.000000, 0.000000, 0.000000, -0.542497, 0.856471, 0.076174, -0.752952, 0.699240, -0.399426,  --- 6229.695801
0.000000, 0.000000, 0.000000, -0.552751, 0.855495, 0.083010, -0.750511, 0.733909, -0.466811,  --- 6230.696289
0.000000, 0.000000, 0.000000, -0.552751, 0.855495, 0.083010, -0.750511, 0.733909, -0.466811,  --- 6231.712891
0.000000, 0.000000, 0.000000, -0.546403, 0.861842, 0.110355, -0.744651, 0.720725, -0.419935,  --- 6232.713379
0.000000, 0.000000, 0.000000, -0.546403, 0.861842, 0.110355, -0.744651, 0.720725, -0.419935,  --- 6233.713867
0.000000, 0.000000, 0.000000, -0.537614, 0.828150, 0.130375, -0.767601, 0.675802, -0.318369,  --- 6234.713867
0.000000, 0.000000, 0.000000, -0.537614, 0.828150, 0.130375, -0.767601, 0.675802, -0.318369,  --- 6235.714355
0.000000, 0.000000, 0.000000, -0.551286, 0.858424, 0.128910, -0.786157, 0.606952, -0.214362,  --- 6236.714355
0.000000, 0.000000, 0.000000, -0.551286, 0.858424, 0.128910, -0.786157, 0.606952, -0.214362,  --- 6237.714844
0.000000, 0.000000, 0.000000, -0.554704, 0.848170, 0.172857, -0.827662, 0.563982, -0.142094,  --- 6238.714844
0.000000, 0.000000, 0.000000, -0.554704, 0.848170, 0.172857, -0.827662, 0.563982, -0.142094,  --- 6239.719238
0.000000, 0.000000, 0.000000, -0.552263, 0.847194, 0.182134, -0.808130, 0.540544, -0.144536,  --- 6240.719727
0.000000, 0.000000, 0.000000, -0.552263, 0.847194, 0.182134, -0.808130, 0.540544, -0.144536,  --- 6241.720215
0.000000, 0.000000, 0.000000, -0.555681, 0.855983, 0.198248, -0.812036, 0.578142, -0.221198,  --- 6242.720215
0.000000, 0.000000, 0.000000, -0.555681, 0.855983, 0.198248, -0.812036, 0.578142, -0.221198,  --- 6243.720703
0.000000, 0.000000, 0.000000, -0.571306, 0.854518, 0.220710, -0.767601, 0.640156, -0.322275,  --- 6244.720703
0.000000, 0.000000, 0.000000, -0.571306, 0.854518, 0.220710, -0.767601, 0.640156, -0.322275,  --- 6245.721191
0.000000, 0.000000, 0.000000, -0.567400, 0.846217, 0.217292, -0.781274, 0.712912, -0.394543,  --- 6246.721191
0.000000, 0.000000, 0.000000, -0.567400, 0.846217, 0.217292, -0.781274, 0.712912, -0.394543,  --- 6247.721680
0.000000, 0.000000, 0.000000, -0.570330, 0.852565, 0.200690, -0.776879, 0.739280, -0.394055,  --- 6248.721680
0.000000, 0.000000, 0.000000, -0.570330, 0.852565, 0.200690, -0.776879, 0.739280, -0.394055,  --- 6249.722168
0.000000, 0.000000, 0.000000, -0.572283, 0.851588, 0.205573, -0.794946, 0.719748, -0.359874,  --- 6250.722168
0.000000, 0.000000, 0.000000, -0.572283, 0.851588, 0.205573, -0.794946, 0.719748, -0.359874,  --- 6251.736328
0.000000, 0.000000, 0.000000, -0.574724, 0.849635, 0.203619, -0.803735, 0.663106, -0.308115,  --- 6252.736816
0.000000, 0.000000, 0.000000, -0.574724, 0.849635, 0.203619, -0.803735, 0.663106, -0.308115,  --- 6253.737305
0.000000, 0.000000, 0.000000, -0.562517, 0.866725, 0.230476, -0.815943, 0.592791, -0.234382,  --- 6254.737305
0.000000, 0.000000, 0.000000, -0.562517, 0.866725, 0.230476, -0.815943, 0.592791, -0.234382,  --- 6255.737793
0.000000, 0.000000, 0.000000, -0.554216, 0.870143, 0.266610, -0.815454, 0.571306, -0.205573,  --- 6256.737793
0.000000, 0.000000, 0.000000, -0.554216, 0.870143, 0.266610, -0.815454, 0.571306, -0.205573,  --- 6257.738281
0.000000, 0.000000, 0.000000, -0.569353, 0.859889, 0.289071, -0.810083, 0.579607, -0.208502,  --- 6258.738281
0.000000, 0.000000, 0.000000, -0.569353, 0.859889, 0.289071, -0.810083, 0.579607, -0.208502,  --- 6259.738770
0.000000, 0.000000, 0.000000, -0.565935, 0.863307, 0.286630, -0.804712, 0.642109, -0.248543,  --- 6260.745605
0.000000, 0.000000, 0.000000, -0.565935, 0.863307, 0.286630, -0.804712, 0.642109, -0.248543,  --- 6261.746094
0.000000, 0.000000, 0.000000, -0.571795, 0.882839, 0.302255, -0.782250, 0.693869, -0.309580,  --- 6262.746094
0.000000, 0.000000, 0.000000, -0.571795, 0.882839, 0.302255, -0.782250, 0.693869, -0.309580,  --- 6263.746582
0.000000, 0.000000, 0.000000, -0.561540, 0.848170, 0.292001, -0.771019, 0.737327, -0.345714,  --- 6264.746582
0.000000, 0.000000, 0.000000, -0.561540, 0.848170, 0.292001, -0.771019, 0.737327, -0.345714,  --- 6265.746582
0.000000, 0.000000, 0.000000, -0.555193, 0.861354, 0.266121, -0.778832, 0.730491, -0.351085,  --- 6266.747070
0.000000, 0.000000, 0.000000, -0.555193, 0.861354, 0.266121, -0.778832, 0.730491, -0.351085,  --- 6267.752441
0.000000, 0.000000, 0.000000, -0.573748, 0.875515, 0.266121, -0.782250, 0.688986, -0.327158,  --- 6268.752930
0.000000, 0.000000, 0.000000, -0.573748, 0.875515, 0.266121, -0.782250, 0.688986, -0.327158,  --- 6269.752930
0.000000, 0.000000, 0.000000, -0.578142, 0.806665, 0.279305, -0.807642, 0.615741, -0.285165,  --- 6270.752930
0.000000, 0.000000, 0.000000, -0.578142, 0.806665, 0.279305, -0.807642, 0.615741, -0.285165,  --- 6271.758301
0.000000, 0.000000, 0.000000, -0.562029, 0.945341, 0.292978, -0.807153, 0.579119, -0.246101,  --- 6272.768066
0.000000, 0.000000, 0.000000, -0.562029, 0.945341, 0.292978, -0.807153, 0.579119, -0.246101,  --- 6273.768555
0.000000, 0.000000, 0.000000, -0.570818, 0.795434, 0.237312, -0.799829, 0.579119, -0.211920,  --- 6274.768555
0.000000, 0.000000, 0.000000, -0.570818, 0.795434, 0.237312, -0.799829, 0.579119, -0.211920,  --- 6275.769043
0.000000, 0.000000, 0.000000, -0.555681, 0.880398, 0.212409, -0.768090, 0.615741, -0.221198,  --- 6276.777344
0.000000, 0.000000, 0.000000, -0.555681, 0.880398, 0.212409, -0.768090, 0.615741, -0.221198,  --- 6277.777832
0.000000, 0.000000, 0.000000, -0.562029, 0.830591, 0.199225, -0.759789, 0.669942, -0.250496,  --- 6278.785645
0.000000, 0.000000, 0.000000, -0.562029, 0.830591, 0.199225, -0.759789, 0.669942, -0.250496,  --- 6279.786133
0.000000, 0.000000, 0.000000, -0.536149, 0.838892, 0.140629, -0.736839, 0.692892, -0.301279,  --- 6280.786133
0.000000, 0.000000, 0.000000, -0.536149, 0.838892, 0.140629, -0.736839, 0.692892, -0.301279,  --- 6281.786621
0.000000, 0.000000, 0.000000, -0.543962, 0.855495, 0.116214, -0.728538, 0.688986, -0.329111,  --- 6282.786621
0.000000, 0.000000, 0.000000, -0.543962, 0.855495, 0.116214, -0.728538, 0.688986, -0.329111,  --- 6283.787109
0.000000, 0.000000, 0.000000, -0.537126, 0.831080, 0.084964, -0.725120, 0.649922, -0.317881,  --- 6284.787109
0.000000, 0.000000, 0.000000, -0.537126, 0.831080, 0.084964, -0.725120, 0.649922, -0.317881,  --- 6285.793945
0.000000, 0.000000, 0.000000, -0.542985, 0.844264, 0.079104, -0.740745, 0.593280, -0.305185,  --- 6286.794434
0.000000, 0.000000, 0.000000, -0.542985, 0.844264, 0.079104, -0.740745, 0.593280, -0.305185,  --- 6287.794434
0.000000, 0.000000, 0.000000, -0.546403, 0.824244, 0.084964, -0.746605, 0.553728, -0.267586,  --- 6288.796387
0.000000, 0.000000, 0.000000, -0.546403, 0.824244, 0.084964, -0.746605, 0.553728, -0.267586,  --- 6289.813477
0.000000, 0.000000, 0.000000, -0.517594, 0.826685, 0.076174, -0.744163, 0.531266, -0.235847,  --- 6290.813965
0.000000, 0.000000, 0.000000, -0.517594, 0.826685, 0.076174, -0.744163, 0.531266, -0.235847,  --- 6291.825195
0.000000, 0.000000, 0.000000, -0.546403, 0.830591, 0.108402, -0.743186, 0.561052, -0.239265,  --- 6292.825195
0.000000, 0.000000, 0.000000, -0.546403, 0.830591, 0.108402, -0.743186, 0.561052, -0.239265,  --- 6293.825684
0.000000, 0.000000, 0.000000, -0.549821, 0.828638, 0.137699, -0.741722, 0.598651, -0.231452,  --- 6294.826172
0.000000, 0.000000, 0.000000, -0.549821, 0.828638, 0.137699, -0.741722, 0.598651, -0.231452,  --- 6295.853027
0.000000, 0.000000, 0.000000, -0.527848, 0.847682, 0.151372, -0.725608, 0.637226, -0.287606,  --- 6296.853516
0.000000, 0.000000, 0.000000, -0.527848, 0.847682, 0.151372, -0.725608, 0.637226, -0.287606,  --- 6297.853516
0.000000, 0.000000, 0.000000, -0.535172, 0.828150, 0.191412, -0.715354, 0.663594, -0.337901,  --- 6298.862305
0.000000, 0.000000, 0.000000, -0.535172, 0.828150, 0.191412, -0.715354, 0.663594, -0.337901,  --- 6299.863770
0.000000, 0.000000, 0.000000, -0.548845, 0.862331, 0.232917, -0.709494, 0.650410, -0.338389,  --- 6300.864258
0.000000, 0.000000, 0.000000, -0.548845, 0.862331, 0.232917, -0.709494, 0.650410, -0.338389,  --- 6301.864258
0.000000, 0.000000, 0.000000, -0.526383, 0.834498, 0.232917, -0.716819, 0.615741, -0.317881,  --- 6302.865723
0.000000, 0.000000, 0.000000, -0.526383, 0.834498, 0.232917, -0.716819, 0.615741, -0.317881,  --- 6303.866211
0.000000, 0.000000, 0.000000, -0.531754, 0.837428, 0.255867, -0.719260, 0.586932, -0.285165,  --- 6304.866211
0.000000, 0.000000, 0.000000, -0.531754, 0.837428, 0.255867, -0.719260, 0.586932, -0.285165,  --- 6305.866699
0.000000, 0.000000, 0.000000, -0.541032, 0.838404, 0.238288, -0.732444, 0.563005, -0.244148,  --- 6306.866699
0.000000, 0.000000, 0.000000, -0.541032, 0.838404, 0.238288, -0.732444, 0.563005, -0.244148,  --- 6307.880371
0.000000, 0.000000, 0.000000, -0.536149, 0.836451, 0.249519, -0.727561, 0.557634, -0.217780,  --- 6308.880859
0.000000, 0.000000, 0.000000, -0.536149, 0.836451, 0.249519, -0.727561, 0.557634, -0.217780,  --- 6309.880859
0.000000, 0.000000, 0.000000, -0.542497, 0.827662, 0.245125, -0.728538, 0.570818, -0.242195,  --- 6310.887207
0.000000, 0.000000, 0.000000, -0.542497, 0.827662, 0.245125, -0.728538, 0.570818, -0.242195,  --- 6311.887695
0.000000, 0.000000, 0.000000, -0.525406, 0.847682, 0.246101, -0.709006, 0.599627, -0.260750,  --- 6312.900879
0.000000, 0.000000, 0.000000, -0.525406, 0.847682, 0.246101, -0.709006, 0.599627, -0.260750,  --- 6313.901367
0.000000, 0.000000, 0.000000, -0.525406, 0.832545, 0.229987, -0.710959, 0.620624, -0.295907,  --- 6314.901855
0.000000, 0.000000, 0.000000, -0.525406, 0.832545, 0.229987, -0.710959, 0.620624, -0.295907,  --- 6315.901855
0.000000, 0.000000, 0.000000, -0.528825, 0.860377, 0.193853, -0.714865, 0.632343, -0.309091,  --- 6316.902344
0.000000, 0.000000, 0.000000, -0.528825, 0.860377, 0.193853, -0.714865, 0.632343, -0.309091,  --- 6317.902344
0.000000, 0.000000, 0.000000, -0.526871, 0.844264, 0.166021, -0.715842, 0.629902, -0.311045,  --- 6318.902344
